case_number,prompt,clip_score
342380,A red kite sitting on top of a lush green field.,0.3389784097671509
452891,A white dog standing on top of a wooden bench.,0.3539116382598877
40946,Sheep are in a field near a fence and on a tractor.,0.3326576054096222
294431,there are several street signs on the same pole,0.3092769682407379
363812,this is a close up picture of a roosters neck,0.27979370951652527
275253,A pile of dirty clothing stacked on top of the floor.,0.30605897307395935
522406,A red stop sign mounted to the top of a metal pole.,0.29633572697639465
415408,A faded red fire hydrant sitting on the side of a street.,0.2999311685562134
83483,A group of ducks swimming on top of a lake.,0.31257447600364685
241155,a subway train at a station filled with people,0.3022267818450928
79565,a pair of giraffe standing in a big open area,0.33467087149620056
275843,A double decker bus stopped at an intersection.,0.3032528758049011
209420,A two way street sign picture from a piece camera film,0.3144606649875641
67180,A woman sitting on a wooden bench on a wall.,0.3232212960720062
301977,A cow standing next to a shelf with many drinks.,0.3648439645767212
459153,A young male sitting on a park bench typing on a laptop. ,0.3419068157672882
532058,A boy sipping a milk bottle while lying on a bed.,0.3408445119857788
130352,A school bus and pedestrians crossing a bridge in a city.,0.3496621251106262
492472,A traffic light with a building in the background.,0.2990902066230774
44858,A reflection of a large building in a window.,0.2990151643753052
265579,A large long train on a steel track.,0.28318244218826294
328301,Car parked in the parking lot next to the pier,0.24237746000289917
438811,A motorcycle drives on the street beside a city bus.,0.29303863644599915
57390,A small brown bird is sitting inside by a window.,0.3341396450996399
270297,A small train going down a steel track.,0.2920365333557129
156370,A street sign near many cars at a stop.,0.2996918559074402
469721,A fire hydrant in the grass behind a fence.,0.34498119354248047
311068,"A green and white street sign that reads ""pee wee reese rd.""",0.3270640969276428
572349,A group of street signs casting a shadow on a white wall.,0.28149843215942383
492349,The small bird is perched on the branch of the tree. ,0.3071160316467285
364009,a man standing next to a pink bus in front of a building,0.38786375522613525
304828,The lower half of a very tall giraffe in a grassy area.,0.3240344524383545
543215,Signs point the way to a cemetery on a quiet road,0.33014294505119324
152823,Three gray and white baby birds are sitting in a nest.,0.32992520928382874
427376,A fire hydrant by a sidewalk marked with paint.,0.32373046875
501116,a traffic light above a road with a building in the background,0.2908903658390045
451915,The shoreline of a beach on a cloudy day. ,0.31481772661209106
490008,People boarding a bus at a bus stop.,0.32028359174728394
52827,A house and a lighthouse is located near the water.,0.299712598323822
67757,"In the evening, a store front sign sits on the sidewalk near a blue car parked at the curb. ",0.31800130009651184
348379,Group of protesters with red and white signs on concrete steps. ,0.2822072207927704
108224,A red bus on side of street next to a building.,0.30232805013656616
231984,a sign out side a very tall building.,0.21981190145015717
429558,A blue and white train engine pulling a red train car.,0.33731576800346375
479727,A semi busy street in a delightful neighborhood,0.27647146582603455
375493,A woman in yellow shirt and skirt with cats in grass.,0.38187670707702637
354753,A street with traffic lights and cars at night.,0.3015638589859009
56544,A train on bridge passing over water with city in the background.,0.31306517124176025
455435,A boy covering his face as a fire hydrant blows water at him.,0.32394325733184814
232894,A girl and boy sitting at a wooden table with the boy looking at the girl.,0.32628440856933594
6040,A blue and white train is moving on the rails. ,0.31481483578681946
109924,The cake is in the shape of a long train. ,0.2985455095767975
75719,This bird is looking at a toy photographer.,0.325431764125824
101145,The single train car is painted purple and yellow.,0.37410226464271545
406729,A foggy day shows buildings in the background as a woman in a blue jacket has skates on in a brick courtyard.,0.3470793068408966
526143,a large giraffe eating  something off of a branch.,0.3089321553707123
158254,a number of small birds on a body of water,0.31564944982528687
267812,"Several giraffes, including an infant, stand in an exhibit.",0.33632606267929077
467142,seven airplanes all decorated the same flying in unison ,0.32425224781036377
378672,a decorative seat sitting inside cut out bushes,0.34783458709716797
542077,Two street lights on a corner pole in a town.,0.34080761671066284
192406,Several green buses parked in a parking lot with people walking by,0.33142200112342834
550980,There are several people standing at the end of a train going to Rockaway.,0.2625509202480316
74789,A silver train passing under high beams and trees.,0.3247233033180237
400202,A yellow double decker bus on street next to buildings.,0.3637779653072357
450728,A man in a black shirt rides an elephant as a man walks near it down a street.,0.343440443277359
496541,A large white sheep and two baby black sheep in barn,0.3280741274356842
401403,This man is sitting on a bench next to a tree.,0.3147248923778534
508787,A boy with red shirt and hat holding a baseball bat.,0.3741813600063324
328352,Three people are sitting on a bench looking over a pier.,0.3397493064403534
66543,a street sign on a sidewalk next to a stone wall,0.29402270913124084
32193,Three giraffe standing next to two zebra on a lush green field.,0.3277786374092102
333402,A man standing in front of the open door of a bus.,0.3200278580188751
39628,The view from a platform at a train station.,0.28823214769363403
90351,A man standing near a fire hydrant next to a city street.,0.3413763642311096
314541,A large green field with a bench in the foreground.,0.31425926089286804
340386,A close up of a school bus parked on the side of the road.,0.324807733297348
254119,A colorful cuckoo clock with the clock hands at six o'clock.,0.3676559329032898
487076,A red stop sign sitting on the side of a road.,0.2846442759037018
24499,A  single street sign with information regarding parking.,0.3293376564979553
400152,The long metro train is moving along an elevated track.,0.2671867311000824
363902,A boy holding a baseball glove at a baseball game,0.33472520112991333
496313,A truck and bus on a street under bridge,0.30725550651550293
230150,A couple of dogs standing and laying on top of a deck.,0.3005067706108093
151657,A man standing next to a woman in a living room.,0.2802780270576477
80096,A yellow train traveling down tracks surrounded by large bushes.,0.37783485651016235
138656,A girl sitting on a brown and white giraffe,0.3207137882709503
38355,A red and white wings black bird sitting on wood,0.3152330219745636
116289,Two giraffe standing next to each other around a tree.,0.3541709780693054
233711,A man flying through the air while swinging from a pole.,0.30152586102485657
244636,A doughnut shop sign hanging off the side of a building.,0.35974806547164917
346517,an odd looking red and yellow train sitting on the track,0.3257681131362915
276720,An empty street with brick buildings and cars.,0.3305123448371887
542042,A grey and white bus parked on the grass.,0.32969945669174194
29346,A green cake that is shaped to be a train,0.3501420021057129
218310,Two multicolored birds perched on a wooden branch.,0.33158522844314575
308420,Some brown and white giraffes standing and sitting together.,0.31076472997665405
277521,A traffic light sitting above a street with lots of traffic.,0.30355989933013916
76918,A grey bird on beach with water and pier in the background.,0.3550393283367157
507766,Three immature gulls are wading in shallow water.,0.33551764488220215
248711,A red train car parked in front of a red brick building.,0.337276816368103
506454,A park bench that is sitting in grass under a tree.,0.314350426197052
286794,A wildebeest walking with a giraffe in the distance.,0.29810741543769836
72852,A dilapidated bicycle frame underneath a Pedestrian Zone Sign.,0.3247096836566925
561050,Two giraffe standing next to each other on a lush green field.,0.3355956971645355
83557,A bench in some grass that is next to a building.,0.30008673667907715
570110,Lit traffic signs are displaying words regarding different roads.,0.2629081904888153
520482,Two birds who are looking out of the cage they are in.,0.28464069962501526
349324,A full view of a long train traveling on the railroad. ,0.284310907125473
91063,A passenger train that is leaving from the station.,0.3048640489578247
487551,A red stop sign sitting next to a green street sign.,0.28132349252700806
155449,A man standing in an airport with lots of luggage.,0.30261659622192383
573527,The street signs are clearly posted on the street for people to see. ,0.2769988179206848
311883,A train moving along a track during the day.,0.2760715186595917
494731,Black birds on a wood fence near the ocean.,0.3438844382762909
405675,The fire hydrant on the side of the road is painted a bright yellow and orange.,0.31885477900505066
245793,A train engine and passenger cars pulling in to a station.,0.2840198278427124
451228,"There are buses, bicycle riders, and Christmas lights on the street.",0.31349682807922363
101969,A toy train is crossing a bridge near pine trees.,0.3419869840145111
277051,two little sparrows standing on a table by a knife,0.3704640567302704
125476,A bench with potted plants sitting on top of it. ,0.3005722463130951
231161,In a grassy field stand 2 giraffes and 2 llamas.,0.2848013937473297
488788,A sign is welcoming vehicles to the business being advertised,0.2638193368911743
476704,A bus on the street next to the lamp post.  ,0.29498720169067383
21378,A mirror reflecting a crowd of different people.,0.30255234241485596
303908,A bench outside near a body of water during the day.,0.3430054783821106
29252,A red pole with multiple street signs hanging from it's sides.,0.3039088845252991
80013,A group of fire fighters working on a fire hydrant.,0.3203614354133606
522478,A bird sitting at the top of a tree on a branch.,0.3075810372829437
323758,A train yard with carts and tanks on two tracks.,0.3357917070388794
277614,A train pulling past a church with a large clock tower.,0.3025017976760864
425898,A fire hydrant and a car parked near a house.,0.321948766708374
248767,People standing on the corner with lights and pedestrian crossing near a construction site.,0.2958943247795105
393811,A grey duck flowing in water next to branches.,0.3068009316921234
487698,A woman on a cell phone running by a fire hydrant.,0.3237892985343933
353695,Two white sheep in grassy area with mountains in background.,0.33657950162887573
219144,A bus is stopping to pick up a passenger.,0.2871633470058441
262347,A metal bench between two white flowering bushes.,0.31827259063720703
349841,A public bus driving on a city street.,0.29147812724113464
479805,Street lights over a dark street and a bright sun in the sky.,0.2758623957633972
363652,The fire hydrant on the side of the street has lots of litter all over it. ,0.30889537930488586
575187,A giraffe sticks his nose and tongue out of a wire fence to accept something a man is offering him.,0.3485606908798218
407072,A red fire hydrant along the curb at night.,0.35087525844573975
502317,Some signs on a street corner near some buildings.,0.26502007246017456
80010,The men are working on the yellow fire hydrant. ,0.3442035913467407
561679,A big orange sign about street maintenance near a street.,0.28356125950813293
220339,A train traveling down a set of tracks.,0.2729406952857971
435742,A train on a track near a bridge.,0.30055850744247437
523194,A fire hydrant on the side of a road.,0.30540338158607483
290896,A yellow bus in parking lot with power lines above.,0.30434179306030273
167084,A locomotive train driving down railroad tracks by water.,0.3033696115016937
448053,A stop sign with a dead end sign near a construction site.,0.2653322219848633
257940,A train is going through a big city.,0.29987868666648865
490338,A busy city street at night time as some people cross the street.,0.29749277234077454
548363,Airplanes on landing strips waiting to take off.,0.30443358421325684
356379,A row of park benches with flower beds hanging next to them.,0.2822464406490326
298718,A train and its operators going down the track.,0.27652880549430847
122606,A bus going to crosstown parked on side of road.,0.2812616229057312
380842,a street sign on the corner with buildings in the background,0.2897588908672333
27917,A road sign next to a car in a city,0.2818378508090973
460379,"Two Giraffes are in the wilderness, possibly eating. ",0.325348824262619
534194,a man sitting on a bench in a slightly flooded area ,0.35239920020103455
412551,A view of a street at night shows a yellow fire hydrant.,0.3602924942970276
279824,A boy sits on a rock in a hat as he holds a trumpet near an old barn and some farm animals.,0.32707110047340393
533408,a public transit bus on a city street,0.2938857674598694
527164,The sign is in clear view by the traffic lights. ,0.26653996109962463
568529,There is a wooden decoration on the desk. ,0.26019468903541565
124128,A street and the buildings on it and some construction.,0.2879481315612793
496632,A vehicle mirror reflecting a white bus on a road.,0.2996893525123596
47010,A pond of water with three giraffe walking in the dirt.,0.35833293199539185
38357,Two busses on street next to cars with buildings in the background.,0.3005789518356323
171050,A brown and gold fire hydrant in front of a brick building.,0.3043362498283386
118778,A blue and white train passing by other trains and buildings.,0.29522427916526794
544533,a long line of red white and blue tourist buses ,0.34540435671806335
442701,There is a green bus on a narrow street,0.32406938076019287
131969,There's a yellow fire hydrant with blue trim o ntop,0.32527175545692444
528862,In a large area many giraffes stand behind a fenced area.,0.3366636335849762
58636,A large wooden pole with a green street sign hanging from it.,0.29559847712516785
161187,A black train engine pulling a white train in the rain.,0.35203462839126587
82174,"Two very large birds pose outside on white chairs, side by side",0.3444654047489166
42137,a public transit bus on a city street,0.28779634833335876
295336,Four giraffes huddling around a tree inside a fenced area.,0.32836389541625977
349676,A man taking a picture of two giraffes,0.36837249994277954
217156,A car is traveling under a traffic light. ,0.24340307712554932
149909,A grey and white bird in water with a fish in its beak.,0.302550733089447
484754,An image of a car in a side mirror.,0.3268723487854004
62741,A jet in the air flying in a dark sky.,0.26604098081588745
415325,A yellow street sign that reads safe passage,0.3177582919597626
396736,A blue and white sign that doesn't allow something,0.2763518691062927
423005,An empty intersection with two red lights glowing,0.2850950360298157
430583,A rusty old red fire hydrant in the weeds.,0.3025508224964142
46418,a number of sheeo in a field standing close to one another,0.31820645928382874
331667,Doors open to the train to let people board and unboard,0.26728975772857666
354369,a hard covered book whose binder has fallen off placed on a table,0.2548018991947174
230593,many black and white ducks are walking on a road,0.3652150630950928
395752,The trolley is picking up passengers along the road.,0.3195021152496338
424293,A red stop sign mounted on the side of a light pole.,0.2988722622394562
250745,Two sheep standing next to each other in a field.,0.3315074145793915
282098,An advertising column with advertising posters on it.,0.300291508436203
347210,The park bench sits along the path under the trees.,0.33262771368026733
169690,A little girl sitting on top of a bench in a  park.,0.30188342928886414
331307,A vase filled with flowers sitting on top of a window sill.,0.3278542160987854
41011,A man in an English suit and bowler riding a horse.,0.3810950517654419
4980,A woman in white and black dress with suitcase on train.,0.3293883800506592
405355,A train sits on a train track against a shrub,0.3276021480560303
411674,A double decker bus on a road next to a cyclist and two people walking.,0.3302018642425537
13168,The high speed passenger train is bound for New York.,0.3056625723838806
106281,Two trains passing each other on seperate tacks.,0.30160093307495117
386227,Cows and sheep graze a snowy field on a cloudy day,0.320340096950531
248396,there is a bus that is stopped and is very dark,0.27769145369529724
328008,A happy man on a bus with other passangers.,0.31682300567626953
506224,two giraffes standing together beside a fence and wall,0.34099119901657104
170788,Five birds nestled together on a tree branch sleeping.,0.34553271532058716
542856,a public transportation bus with an advertisement on the side ,0.2648594379425049
341567,A large black bird flying over a snow covered mountain.,0.36530593037605286
121153,A white road sign suspended over a highway.,0.2668355405330658
515727,A group of white herons nesting in a marshy area.,0.3262549936771393
286361,A stop sign that has been tagged with graffiti.,0.32534828782081604
210501,A red and silver train traveling past a train station.,0.31493043899536133
113333,there is a side of a building with many pictures on it,0.2721147835254669
332489,A close up of the back of a stop sign and two street names.,0.2594664990901947
188077,A couple of airplanes sitting on top of an airport.,0.26850050687789917
367610,A man herding a large flock of sheep down a street.,0.35640788078308105
365047,A train moving along a track near a field.,0.297384113073349
186938,A small bird standing on a rocky ground.,0.3148568570613861
278161,this school bus is yellow and black with dark windows ,0.3240340054035187
65357,a black red and green train engine on a track,0.3431646227836609
14567,A small propeller airplane flying through a cloudy sky.,0.30076801776885986
459136,A steel bench sitting next to a wall.,0.29284176230430603
547338,A herd of wooly sheep graze on short grass.,0.3116185665130615
534639,A modern train running on tracks near a station.,0.2796221375465393
566757,People sitting and standing on a bus at night.,0.3102675676345825
224247,Three passenger airplanes parked on a airport runway.,0.3162083625793457
75600,a purple red and white bus a man walking and some buildings,0.31043675541877747
202470,A person with an umbrella near a building.,0.30906298756599426
43266,A couple of giraffe in a field near some trees.,0.3323202431201935
80613,A hipster carrying an umbrella and a white hat.,0.3239668905735016
107511,A group of giraffe standing next to each other.,0.32657432556152344
262189,A group of four street signs stacked on top of each other.,0.30467885732650757
62500,A park bench sitting in the middle of a forest.,0.330203652381897
132578,A cat laying on a bed by a window.,0.29467612504959106
444703,A street filled with lots of double decker buses.,0.3043975532054901
353320,A guitar case rests on an empty bench,0.2992241084575653
231616,A group of people petting giraffes at a zoo.,0.29491880536079407
442614,Two giraffe standing next to each other on a dirt field.,0.3456821143627167
389811,A speed limit sign mounted beneath a green street sign.,0.32808148860931396
22423,A man standing next to an elephant who stole his hat with it's trunk.,0.3547188937664032
380906,A bench sitting next to the ocean with purple bows on it.,0.39153972268104553
180095,"A sign that says ""stop"" with another sign underneath it .",0.2998558580875397
528977,"Street signs, graffiti, old buildings and a bridge.",0.28903698921203613
36331,a jacket sits on a bench in a park,0.3184245228767395
161990,Train with four cars traveling through the wooded area.,0.3185267448425293
431432,Young Elephant Training Center with elephants and trainers.,0.292418509721756
565971,A large long train on a steel track.,0.3048458993434906
487217,A traffic light over a city street with cars.,0.27334293723106384
230679,A person giving a giraffe some food with his hand.,0.36064010858535767
283318,A fire hydrant and some cars on the side of the street.,0.31821534037590027
524140,A large red bus on the side of a city street.,0.31003430485725403
163929,Two women sitting on a bench on an open boat.,0.3054696023464203
104198,A sign is next to an ornate white gazebo.,0.3570795953273773
334614,Two black cows behind a gate near a red fire hydrant. ,0.3240337073802948
550084,A green sign says Thruway one fourth mile.,0.27762463688850403
413779,A old train station with trains on the tracks.,0.3133484721183777
170072,There's a crossing sign that shows you can't make left turns,0.3221454322338104
34847,A fire hydrant stands alone in the middle of the concrete.,0.3317888677120209
212559,A stable full of lambs standing and laying around.,0.2948076128959656
198811,a big red fire hydrant on the side of a building.,0.3505523204803467
453507,A black cat wearing a little party hat.,0.3587248921394348
251232,A model train on a model bridge decorated with christmas lights.,0.3374663293361664
283147,Some old buildings have street signs next to them.,0.2775641679763794
482777,An aeroplane soaring high in a clear sky.,0.3048141598701477
445295,A large commercial airline taking off from the airport.,0.28482645750045776
27438,Two sheep one with a bell tied to its neck walking in a green field.,0.29802680015563965
127624,A train next to a train station with city in background.,0.2755357325077057
257887,a train on a train track on an elevated bridge,0.27836811542510986
136218,A plane flying between two large buildings in black and white.,0.3613125681877136
440043,A red double decker bus next to another bus in warehouse.,0.3414308428764343
258789,A field with a cat and chicken next to a fence.,0.38619333505630493
530163,Three giraffes feed from a basket hanging off a tree.,0.32159528136253357
204059,a young female siting on a bench near a small stagnant lake,0.3299068212509155
559790,Large commuter train parked on the track with no people around.,0.2606261670589447
297956,A person on a motor bike on the water.,0.3191564977169037
317622,A line of buses in a parking lot with people standing around.,0.36215969920158386
119345,a train sitting on a train track next to some trees,0.30914145708084106
163132,An airplane taking off from an airport at night.,0.2744745910167694
301981,A giraffe caged in while grass falling from his mouth. ,0.33068355917930603
503238,A red bus going down a busy city road.,0.30733346939086914
569272,A cat looks at a computer screen while snuggled against a keyboard.,0.3190441429615021
34950,A passenger train pulling into the train station.,0.28595614433288574
311877,A one way sign pointing to the left; the sky is blue in the background. ,0.2898915708065033
323571,A street sign on the street near a building.,0.25597068667411804
327186,A large green airplane has it's landing gear down.,0.3247571289539337
385781,A picture of a stone bench in a park.,0.34047186374664307
487422,A tall giraffe in a green grassy field.,0.31888943910598755
322845,a close up of a street sign near a building,0.30059346556663513
385042,A black and white fire hydrant stands on a brick sidewalk.,0.36162659525871277
289073,A close up of a red fire hydrant next to a light pole.,0.32386747002601624
89121,a close up of two giraffes with a rock background,0.297344833612442
168416,a red humming bird outside at a humming bird feeder,0.3376104235649109
495626,An otherwise charming old section of town is nonetheless assaulted by a massive billboard attached to the side of a building. ,0.2787204086780548
466263,A silver fire hydrant by a manmade path and lake,0.36879977583885193
297343,A stop sign has been placed upside-down in the grass beside a building. ,0.2849472165107727
10256,a red fire hidrent with red leaves everywhere surrounding it ,0.28931859135627747
245431,A black bird sitting in grass by water,0.31677037477493286
166060,A giraffe stretching outs its tongue to get a carrot being held out by a woman.,0.33981189131736755
400178,A sign on a road that resembles a chess board.,0.30798104405403137
107247,The double decker bus is heading south through the mountainous region of California.,0.3505246341228485
134689,there is a very tall giraffe standing in the wild,0.32537636160850525
360132,A giraffe is eating leaves off of a tree,0.33869054913520813
3983,A group of people next to a bus with skis and backpacks.,0.35748153924942017
114941,train pulling up on the tracks next to a stationary double decker train,0.28383734822273254
280271,A blue fighter plane on runway with trees in the background.,0.34708261489868164
98261,Two brown and black birds staring on a curved wire.,0.3368697166442871
100811,A row of wooden poles with seagulls resting on them.,0.3652569651603699
559955,A platform at a train station with a train on either side.,0.29533645510673523
122007,Two giraffe standing next to each other in a field.,0.34299448132514954
55272,A bird floating on top of a body of water.,0.3298148810863495
248193,A long yellow train traveling down train tracks.,0.30997875332832336
329379,a sign on a fence with trees on the other side,0.3380194902420044
347422,bench located near the side of a ship,0.294662743806839
353321,A woman sitting next to a  man on top of a purple bench.,0.3562391996383667
21671,There is a broken pink fire hydrant on a sidewalk,0.3478395640850067
372706,There are some cars and trucks parked at a bus depot,0.3076086640357971
539302,two giraffes and an elk in the brush,0.28839871287345886
28758,A giraffe and a zebra are in a grassy field.,0.32446354627609253
328018,A bird is standing on a rock by the water.,0.34105244278907776
230976,A chalk sign is placed outside on a wall advertising a restaurant. ,0.28953054547309875
234463,Sepia photograph of a stop sign next to row of mailboxes.,0.3182729184627533
164464,two black and white skate boards under a black steel bench,0.35659316182136536
229385,A red fire hydrant stands on the sidewalk by the street.,0.3219565153121948
190776,There are four sheep in the grassy field. ,0.2877037823200226
361400,A traffic light is showing a green arrow.,0.3131386339664459
56545,A gray bird is standing on small brown branch.,0.33856630325317383
299045,A street light stands in front of a Best Buy.,0.30190813541412354
445682,a close up of a person and a sheep,0.29800984263420105
279136,A stop sign has some graffiti on it.,0.29029297828674316
469609,A pole that has a bunch of street signs on it.,0.33326900005340576
38574,A tray topped with a Micheal Jackson hat and matching glove.,0.3151257038116455
574200,A parking lot has many school buses parked in it.,0.3365887701511383
61938,a green double Decker bus stopped on the street,0.32850366830825806
440508,A long orange train traveling through a rural green countryside.,0.3332243859767914
213605,A bus parked next to a white building with red trimming. ,0.3354225158691406
330931,A giraffe is crossing the road by some shrubbery.,0.3600241541862488
300479,an old black and white photo of a train,0.3221115469932556
343496,A person walking by stop sign at street intersection.,0.2993469834327698
549048,A white bus on street next to sidewalk and buildings.,0.3182393014431
565607,A green fire hydrant next to field of colorful flowers.,0.34506258368492126
233567,A goat is standing in a barn by some hay.,0.3199661374092102
191296,A small red fire hydrant in grassy field.,0.3663247227668762
559315,A black and white photograph of people at a bus stop.,0.33091509342193604
410712,A yellow and black traffic sign with buildings in background.,0.29039138555526733
241948,A train sitting on train tracks next to a  small rural road.,0.2683624029159546
345535,A blue and silver fire hydrant sitting on a field of dirt.,0.33856862783432007
263211,A giraffe walking through a lush green field.,0.31861767172813416
304725,A traffic light sitting next to a chair on a hard wood floor.,0.28273382782936096
469687,A bird flying through the air while flapping it's wings.,0.284000962972641
279596,A stop light that is green that also has various other street markers on it.,0.3302237391471863
290981,A herd of sheep that are grazing in a field.,0.3205762505531311
448626,Two white vans of some sort parked near a mountain.,0.29407498240470886
454444,A group of three giraffe standing inside of a cage.,0.3199689984321594
476597,Two men are talking to each other near a fish tank. ,0.37986958026885986
155087,A small white bird standing on top of a dirt field.,0.36946234107017517
111867,A group of boats floating on a body of water next to shore.,0.3166573941707611
233882,A small red plane sitting on top of an airport tarmac.,0.3461994528770447
388674,A large gray elephant standing on top of a field.,0.307302325963974
79836,A red traffic light sitting over the top of a street.,0.2843664884567261
317732,A giraffe grazing from tree with brick wall in background.,0.3217124342918396
36768,A parked snow mobile siting on the side of a train.,0.33862969279289246
420710,A commuter train going across a bridge next to a road,0.29003140330314636
220739,"A green and white street sign that reads ""lincoln av e.""",0.2798579931259155
15667,There is a yellow fire hydrant on the side of a street.,0.32830700278282166
198477,There is a car on a street and some traffic lights.,0.2805241346359253
134863,A couple of traffic lights hanging over a city street.,0.2746516168117523
358750,A blue and white double decker bus parked in a parking lot.,0.36581549048423767
460646,A bus sitting on the side of a road.,0.28902265429496765
381599,Five jumbo jets are parked at a large airport.,0.3100075125694275
425136,The little girl poses with her dog for a photo. ,0.3048799932003021
496765,An empty train station with a train parked in waiting.,0.29781657457351685
8603,An adult and baby giraffe walking through a field.,0.3218406140804291
547790,A fighter jet flying through a cloudy blue sky.,0.29046911001205444
184321,A train traveling down tracks next to lights.,0.27557629346847534
335839,A man near a red fire-hydrant during the day.,0.28310370445251465
178435,A mother sheep feeding her baby on a lush green field.,0.31303802132606506
523252,The long steam train sits at the station.,0.28808772563934326
258136,A train traveling down train tracks near a building.,0.2965603768825531
533896,A blue street sign sitting next to a road.,0.31999748945236206
432553,A couple of dogs viewing something as a person sits in a chair.,0.29532212018966675
458613,Two cars driving down a street next to a green bus.,0.2962763011455536
286654,"A street sign reads ""Rue Paul St"" in the snow.",0.38812553882598877
406329,A blue and white bus parked in front of a brick house.,0.3812164068222046
206473,Six sheep stand close together near a grassy hill.,0.33677220344543457
252101,a sidewalk with standing street lights on at night.,0.2888508439064026
525361,A train pulled into a train station next to a loading platform.,0.2937385141849518
261068,A lady doing something with animals in an enclosed area.,0.3036198019981384
468487,A woman who is holding her little dog.,0.3351452946662903
361993,A man walking across a street near a traffic light.,0.29911789298057556
135763,A red fire hydrant sitting in a lush green field.,0.32967597246170044
456559,A man wearing sunglasses and a black hat.,0.30327439308166504
339870,A tall church tower sitting on the side of a road.,0.30577120184898376
213593,A red stop sign sitting on the side of a tall building.,0.29725152254104614
463618,A woman holding a baby next to a bird cage.,0.32199692726135254
27658,A red fire hydrant sitting on top of a lush green hillside.,0.3780955672264099
563603,A herd of giraffe standing next to each other next to a pond.,0.34139737486839294
281837,A person holding an umbrella above their head.,0.301817923784256
120905,A red fire hydrant with a green cap with a bird on top of it.,0.28055593371391296
50277,A flock of seagulls walking along a beach.,0.32320722937583923
96505,Wild bird standing out at the water's edge,0.2863192558288574
11269,View of a train coming in on the far side tracks,0.28711429238319397
24629,A red stop sign sitting on the side of a street.,0.30064719915390015
181065,A herd of sheep grazing on a lush green hillside.,0.3314012587070465
507361,A bottle sitting on a window sill next to a window.,0.3479050099849701
485887,"Street full of cars, double decker buses, and someone on a bike",0.28081780672073364
400189,A bus driving down a street next to a lush green forest.,0.31976616382598877
395928,A wooden bench sitting next to a fence near a forest.,0.3084961175918579
193121,A tall giraffe walking through lush green forest.,0.3423924744129181
328921,A group of three dummy heads covered in hats.,0.3322196304798126
79589,A giraffe standing in the middle of a field.,0.3360694646835327
150265,A group of people walking down a sidewalk.,0.29731592535972595
288882,Two large giraffes inside a fenced area interact with one another,0.3206764757633209
533872,People are feeding a giraffe in an enclosure.,0.2655666172504425
401212,A large building has a Glass business logo on it.,0.314515620470047
564563,A view of birds gliding through the air.,0.304914653301239
365511,The street sign is clearly visible for all to see. ,0.2754653990268707
176847,Black birds picking berries out of the tree,0.3336695432662964
473171,A picture of the sun setting in the trees. ,0.3144305944442749
130437,Cars riding on the street across a train on the tracks,0.24034073948860168
412757,Two green buses parked along the side of a city street.,0.3121505379676819
560371,Street signs from the corner of 8th ave. and 22 3/4 st.,0.2940322160720825
177419,A bright blue fire hydrant is on a brick sidewalk.,0.3358836770057678
227691,there is a small seagull standing by the water,0.31245237588882446
462342,there is a train and a person walking on rail road tracks,0.2764347195625305
486162,this stop sign has many stickers on it,0.31405457854270935
24530,A close up view of a giraffe in front of a palm tree.,0.33136388659477234
468499,A city train as it travels down the tracks.,0.3049435317516327
370095,Graffiti stains the surface of a green and white sign.,0.3178139626979828
7325,A red fancy bus is parked by a standing man.,0.339564710855484
371139,A traffic light is standing in the middle of the street as buses are driving in the background.,0.28354138135910034
292945,Pair of scantily clad adults resting on red benches across of city skyline.,0.34490659832954407
309264,Many cages of birds are stacked at a pet store.,0.33935198187828064
375128,A fire hydrant is in the dark by a sidewalk.,0.2929067015647888
155644,A young woman sits on a bench with shopping bags.,0.30677956342697144
477202,dogs standing around with someone watching them ,0.28769251704216003
436511,Tourists watching a man running with horned sheep down a dirt road,0.3490252196788788
314200,A white an blue fire hydrant on grassy yard next to sidewalk.,0.27412188053131104
520338,A man in white shirt standing outside of a building with a yellow fire hydrant in the foreground.,0.3569281995296478
432647,Three street signs located next to a brick building.,0.31774431467056274
127135,Small black and white pig on wheeled cart with protest sign.,0.4071432650089264
214732,A fire truck parked next to a fire hydrant.,0.28288036584854126
251181,The yellow mustang car is sitting on the side of the sign.,0.28296157717704773
185989,An announcer with a microphone talking to a crowd.,0.25825613737106323
306952,An enclose in a building with a giraffe in the background.,0.3282019793987274
243316,A goat standing next to a tree in the open.,0.3250522017478943
468993,A man works on landscaping a tree near a giraffe.,0.3685043752193451
62661,A taxi cab parked next to a fire hydrant.,0.32265767455101013
291028,A fire hydrant next to an old brick building.,0.2915251553058624
247838,A small herd of buffalo resting on the ither side of the stream.,0.30860358476638794
286493,Subway train pulling into the station for boarding.,0.2879372239112854
357060,A bird is trying to find food in the water. ,0.27893102169036865
105291,The stop sign at the corner of North Main and Schoolhouse,0.2950461506843567
456192,A group of elephants are standing under a roof cover.,0.36182689666748047
528142,A train station with a few people standing beside the train.,0.2773990333080292
522566,A very short van is parked with a surfboard leaning against it.,0.29839763045310974
493503,There is a one way street at the corner of Henry St. and Love La.,0.2746036648750305
342476,A group of birds foraging in a grassy field.,0.3334468901157379
408047,City bus loading on a busy metropolitan street. ,0.2967284619808197
280413,A street sign on a city street with tall buildings.,0.3419345021247864
577036,a big bus is parked as a some people ride by in a cart ,0.25047585368156433
205190,two trains sit motionless at a train depot,0.2899846136569977
